model,config,global_R2,global_MAE,global_RMSE,global_MAPE,mean_cell_R2,mean_cell_MAE,mean_cell_RMSE,mean_cell_MAPE,n_cells,split,n_early,feature_set,n_features,eval_mode,best_params,train_time_sec,predict_time_sec,n_train_cells,n_test_cells
HYBRID,ISU_only_n5_all,0.9268101582428823,0.02865276648320674,0.04087269541604025,4.190845564358562,0.8258864599349832,0.031095223374772232,0.04175065270076193,4.462697316581586,50,ISU_only,5,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",91.47,0.024,201,50
Transformer,ISU_only_n10_all,0.8035398321683778,0.05356664759465824,0.06682718420101469,7.470649219645948,0.6730860881083807,0.05334852485796908,0.06387275236468452,7.357526727223987,50,ISU_only,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",53.31,0.038,201,50
LSTM_Attn,ISU_only_n10_all,0.8640762994927604,0.042247590898164246,0.055585754084574855,6.227985730255348,0.7509725955580958,0.0433775171280327,0.05559475923082645,6.303373841749327,50,ISU_only,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",95.18,0.0436,201,50
TCN,ISU_only_n10_all,0.7760816505786475,0.05587399191476222,0.07134454112324118,8.063916946161932,0.6161697107899701,0.058569125457189335,0.0715429881820422,8.34646312912811,50,ISU_only,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",60.39,0.0287,201,50
PINN,ISU_only_n10_all,0.8815117895300985,0.03844221774235131,0.05189834121967372,5.571752425743778,0.7536542679293096,0.04067564920999982,0.05309318532593,5.85745908784708,50,ISU_only,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",127.76,0.0407,201,50
HYBRID,ISU_only_n10_all,0.8949010199616603,0.0353856875339037,0.04887819476448559,5.184370104365153,0.77848625211116,0.038693961755299086,0.04976766399404611,5.627787365047414,50,ISU_only,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",78.73,0.0218,201,50
Transformer,ISU_only_n15_all,0.829696703355211,0.046900966161248614,0.062100471972960015,6.830633686040019,0.6369444901033842,0.05036347254809306,0.0634701946812169,7.260915525594033,50,ISU_only,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",55.17,0.0217,201,50
LSTM_Attn,ISU_only_n15_all,0.6612745633743107,0.0752204858530442,0.08758047152770665,10.195584051721648,0.4787266874209447,0.07726807947063827,0.08582360473902886,10.453506088069407,50,ISU_only,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",43.4,0.0303,201,50
TCN,ISU_only_n15_all,0.10322902125007816,0.12446803105574793,0.1425030455291864,16.427136308543787,-0.24492523304284666,0.12101633963430222,0.13664156150092696,15.77476040914601,50,ISU_only,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",30.78,0.0217,201,50
PINN,ISU_only_n15_all,0.8476296204867886,0.04477255718379372,0.05873996022015971,6.306571316709854,0.7082400450299267,0.04567775469203709,0.05680757974247275,6.4345128705878265,50,ISU_only,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",133.55,0.0472,201,50
HYBRID,ISU_only_n15_all,0.9468151622863401,0.02476086950190078,0.03470382084218099,3.637931342292449,0.8982297992979261,0.025395972899723965,0.03334687581909947,3.681607052411115,50,ISU_only,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",142.04,0.0437,201,50
Transformer,ISU_only_n30_all,0.8924866533636603,0.03637582115698986,0.049094478709861535,5.274513496153176,0.7807694918970987,0.03818940206484814,0.04837106897439337,5.549034265609681,50,ISU_only,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",78.26,0.0229,201,50
LSTM_Attn,ISU_only_n30_all,0.821469465267806,0.047455809386011155,0.06326415556872036,6.989321021261391,0.6013178123972598,0.04951485727490712,0.062205241028199444,7.3223921004042465,50,ISU_only,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",56.61,0.0333,201,50
TCN,ISU_only_n30_all,0.0436060074772453,0.1283174341787057,0.14642656769331666,16.76126266338212,-0.4675010465956361,0.1267412019374037,0.1417959376563808,16.29341719492954,50,ISU_only,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",33.1,0.0303,201,50
PINN,ISU_only_n30_all,0.8649824763550414,0.04204633384213938,0.05501695270084964,6.156079514511609,0.7166817708044902,0.04286426616176998,0.05399054808810026,6.270685490890952,50,ISU_only,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",125.24,0.0507,201,50
HYBRID,ISU_only_n30_all,0.6040539610788818,0.06974689424127281,0.09421487233900366,10.410558288079788,0.33046040653710923,0.06898820997429402,0.0894766804393051,10.475227411984738,50,ISU_only,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",60.0,0.0422,201,50
Transformer,ISU_only_n50_all,0.758178521091572,0.06228919484271993,0.07323071246663247,8.59348988462998,0.335057693862322,0.06416541665979426,0.07212480935405405,8.801551686960885,50,ISU_only,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",68.96,0.022,201,50
LSTM_Attn,ISU_only_n50_all,0.9631655095346225,0.019499448107106156,0.028580719411271376,2.8305135879573733,-0.32868335483274125,0.023768539317434532,0.030211320850504726,3.4209377285385343,50,ISU_only,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",121.72,0.0306,201,50
TCN,ISU_only_n50_all,0.6893803377552863,0.06599213229580948,0.08299659865082394,9.289465753908233,0.27361072083735594,0.06798196401991831,0.07870216329346284,9.566689796180244,50,ISU_only,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",48.63,0.0318,201,50
PINN,ISU_only_n50_all,0.8133121261388954,0.05090230448492739,0.06434338102284988,7.243670790317328,0.6121127664700144,0.05115952238461894,0.06075998908102509,7.303703753300355,50,ISU_only,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",102.78,0.0331,201,50
HYBRID,ISU_only_n50_all,0.9317675305487837,0.027088993261796694,0.0388992625189069,3.983223956498668,0.7643655243299021,0.027646087729545715,0.03627528193083325,4.075830128151067,50,ISU_only,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",86.57,0.0477,201,50
LightGBM,UofM_only_n3_top3,0.4453055043598989,0.0345807162571563,0.04560539592030246,4.108744009811701,0.2658045317193095,0.03463964997715687,0.039654754388568,4.115814598469894,4,UofM_only,3,top3,3,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",9.27,0.0892,17,4
XGBoost,UofM_only_n3_top3,0.5927535729981857,0.033850749829750296,0.039076705654732174,3.9273577378450444,0.43593889608280734,0.033845832446233515,0.03698815971089803,3.9268371900146053,4,UofM_only,3,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 5, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.1, ""colsample_bytree"": 0.6}",1.04,0.0815,17,4
GradBoost,UofM_only_n3_top3,0.41700254855277763,0.03685944536434956,0.04675441531949032,4.373839574711419,0.22400943100707837,0.03690562549167205,0.04236077714448885,4.379373362223291,4,UofM_only,3,top3,3,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""max_depth"": 3, ""learning_rate"": 0.01}",35.81,0.0475,17,4
LightGBM,UofM_only_n3_top5,0.5959157504371633,0.027860569146676645,0.03892469906478383,3.239928005602398,0.40616028710078933,0.027887028739443546,0.03087980440244262,3.2429635382522592,4,UofM_only,3,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""num_leaves"": 31, ""n_estimators"": 300, ""min_child_samples"": 10, ""max_depth"": 6, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}",5.04,0.0792,17,4
XGBoost,UofM_only_n3_top5,0.6502131193512781,0.030060470270375977,0.036215214386594564,3.4922643968862666,0.5850405807426426,0.030085508825385923,0.03263435668385873,3.495116634904094,4,UofM_only,3,top5,5,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.0, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 0.7}",0.95,0.0756,17,4
GradBoost,UofM_only_n3_top5,0.4923368328431159,0.03152158777103586,0.04362918794283756,3.6936314241039594,0.264159983009979,0.031564859091079346,0.03519522708279723,3.6986580859962883,4,UofM_only,3,top5,5,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.1}",34.97,0.0475,17,4
LightGBM,UofM_only_n3_top10,0.7240590044194984,0.026315715011128595,0.03216602651950447,3.0887079728435243,0.685871698142956,0.026328782534689503,0.030847025137903446,3.0902209605410893,4,UofM_only,3,top10,10,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 1.0, ""num_leaves"": 63, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 3, ""learning_rate"": 0.03, ""colsample_bytree"": 0.7}",5.01,0.0805,17,4
XGBoost,UofM_only_n3_top10,0.6337150852670891,0.028982585126696034,0.03705943711346229,3.428343398366636,0.6570860911085572,0.02900793608167869,0.03319049169819567,3.431356960028513,4,UofM_only,3,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.1,0.0798,17,4
GradBoost,UofM_only_n3_top10,0.7542700349663474,0.024705763660711647,0.03035416997000829,2.880732313437808,0.718341516719803,0.024723044742738096,0.028095916791486854,2.8826824420790715,4,UofM_only,3,top10,10,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.1}",37.67,0.0477,17,4
LightGBM,UofM_only_n3_top20,0.7105042294212833,0.026247779294660163,0.03294658563328412,3.1064350408014163,0.631388339978143,0.026227658942157082,0.031140158570448155,3.1041013166505405,4,UofM_only,3,top20,20,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 15, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}",7.45,0.1026,17,4
XGBoost,UofM_only_n3_top20,0.6159439162023557,0.029895288038031785,0.037947802077910445,3.5630934774466896,0.6123747625862718,0.029899479361543992,0.03507597072606563,3.563668591449422,4,UofM_only,3,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",2.2,0.0926,17,4
GradBoost,UofM_only_n3_top20,0.6619837068990464,0.02966032817766652,0.035600665750682325,3.5162666122222603,0.6408825087597202,0.029664192545954995,0.034248291904727945,3.516752616594194,4,UofM_only,3,top20,20,combined,"{""subsample"": 1.0, ""n_estimators"": 500, ""min_samples_split"": 5, ""min_samples_leaf"": 10, ""max_features"": 0.8, ""max_depth"": 3, ""learning_rate"": 0.03}",43.33,0.0589,17,4
LightGBM,UofM_only_n3_all,0.7177689039713946,0.02547745905564352,0.032530574520016134,3.0322903358483284,0.6311220462892524,0.025455060365006082,0.031053408957779048,3.0297136701535745,4,UofM_only,3,all,48,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.0, ""reg_alpha"": 1.0, ""num_leaves"": 63, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.7}",8.74,0.0769,17,4
XGBoost,UofM_only_n3_all,0.6376612440855716,0.029293926720416235,0.03685926719198458,3.5100791106846225,0.6184694280910168,0.029294300664733597,0.0344474307549862,3.5102679734727777,4,UofM_only,3,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",2.04,0.0749,17,4
GradBoost,UofM_only_n3_all,0.6288321150377985,0.03143993165730731,0.03730564028698876,3.7218183893701218,0.6146574844265176,0.03145279634454356,0.03615893109477677,3.723364307677696,4,UofM_only,3,all,48,combined,"{""subsample"": 0.9, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": 0.9, ""max_depth"": 3, ""learning_rate"": 0.03}",50.48,0.0509,17,4
LightGBM,UofM_only_n5_top3,0.42621104283456,0.034729624645794106,0.04575383629434009,4.128666101889315,0.22382866755667397,0.034814939481975546,0.03978921230621241,4.138489762636004,4,UofM_only,5,top3,3,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",4.54,0.077,17,4
XGBoost,UofM_only_n5_top3,0.5817363870571799,0.033846987447098804,0.039063977698388215,3.931104602831069,0.4056015433325747,0.033860331275812526,0.03696405412802431,3.9323798367220935,4,UofM_only,5,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 5, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.1, ""colsample_bytree"": 0.6}",0.84,0.074,17,4
GradBoost,UofM_only_n5_top3,0.39653160484784356,0.03708156380551439,0.0469222345557199,4.401367555582222,0.17830092541889764,0.03716317703943232,0.04252871511776731,4.410683174636166,4,UofM_only,5,top3,3,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""max_depth"": 3, ""learning_rate"": 0.01}",34.85,0.0475,17,4
LightGBM,UofM_only_n5_top5,0.5548227012937096,0.029062226637092427,0.040301195194217876,3.3834327832535003,0.3268947151111632,0.029123421933132172,0.03207104205166385,3.3903734537992185,4,UofM_only,5,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""num_leaves"": 31, ""n_estimators"": 300, ""min_child_samples"": 10, ""max_depth"": 6, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}",5.06,0.0801,17,4
XGBoost,UofM_only_n5_top5,0.6262286200400338,0.030548851045536656,0.03692788571177487,3.5475729128021363,0.5444164555400931,0.030546838151136377,0.03310968500244937,3.547116363446571,4,UofM_only,5,top5,5,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.0, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 0.7}",0.9,0.0728,17,4
GradBoost,UofM_only_n5_top5,0.5772768070418158,0.029844438484177997,0.03927167809183815,3.492926480569067,0.375637942324901,0.029907576567360313,0.03306876603405846,3.5001644743728466,4,UofM_only,5,top5,5,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.1}",36.15,0.0557,17,4
LightGBM,UofM_only_n5_top10,0.716531391176963,0.026128112552025653,0.03215910156119753,3.0743297206915785,0.669492651717432,0.026117457550723866,0.030795920025147486,3.0731158712482745,4,UofM_only,5,top10,10,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 1.0, ""num_leaves"": 63, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 3, ""learning_rate"": 0.03, ""colsample_bytree"": 0.7}",5.07,0.0777,17,4
XGBoost,UofM_only_n5_top10,0.6674808067693576,0.027720437915609145,0.03483050571220994,3.280842643895579,0.6735224194842839,0.027694629404849794,0.031789597365301986,3.2776889559343445,4,UofM_only,5,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.15,0.0796,17,4
GradBoost,UofM_only_n5_top10,0.7117210436689142,0.025894455404585088,0.0324308171503073,3.0315192783775684,0.6852949332078966,0.02588117548862122,0.029235543128527296,3.0298440034642864,4,UofM_only,5,top10,10,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.1}",36.4,0.056,17,4
LightGBM,UofM_only_n5_top20,0.7615869880946877,0.023226668269536472,0.02949282665150021,2.756633240384022,0.7257388699821856,0.023228096347914468,0.027286709010099046,2.7569223168176418,4,UofM_only,5,top20,20,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 15, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}",5.33,0.0836,17,4
XGBoost,UofM_only_n5_top20,0.6849323077791999,0.02603072349682175,0.03390418873774805,3.0919119442762004,0.702924915738087,0.026003227644842888,0.030950015567439596,3.0885769784535198,4,UofM_only,5,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.42,0.079,17,4
GradBoost,UofM_only_n5_top20,0.6829944223246915,0.028085896328976477,0.034008296071527104,3.340437756509318,0.6751769591777252,0.028061547611806563,0.032374978105266246,3.3376305291974733,4,UofM_only,5,top20,20,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.1}",40.17,0.0482,17,4
LightGBM,UofM_only_n5_all,0.7070969472279109,0.025615819907177265,0.03268988329497009,3.0612343648729543,0.6958309279859125,0.025605865958032034,0.03041773975231262,3.060166592561885,4,UofM_only,5,all,48,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""num_leaves"": 31, ""n_estimators"": 500, ""min_child_samples"": 20, ""max_depth"": 4, ""learning_rate"": 0.03, ""colsample_bytree"": 0.8}",7.29,0.0805,17,4
XGBoost,UofM_only_n5_all,0.6437669806937201,0.027742034122910802,0.03605109887264995,3.328615854771102,0.6478361910940273,0.027716714581802804,0.03285372402378006,3.3255733390649276,4,UofM_only,5,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",2.0,0.0777,17,4
GradBoost,UofM_only_n5_all,0.6574044192321387,0.028922227643893968,0.03535430460214467,3.4432364159592166,0.662101859191841,0.02890460902858589,0.03354324861585205,3.4411582213776137,4,UofM_only,5,all,48,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.1}",46.09,0.0476,17,4
LightGBM,UofM_only_n10_top3,0.3986119965852847,0.034976976323304786,0.045968293513816365,4.160235579780144,0.1791628492238203,0.03506410358365057,0.039972948781110205,4.170267261588524,4,UofM_only,10,top3,3,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",4.78,0.0732,17,4
XGBoost,UofM_only_n10_top3,0.5641471653709627,0.03392705237348671,0.03913370247707951,3.944631064887842,0.3719206607070813,0.033939882844420025,0.03701681513649529,3.945852526595941,4,UofM_only,10,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 5, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.1, ""colsample_bytree"": 0.6}",0.82,0.0742,17,4
GradBoost,UofM_only_n10_top3,0.36725458091432395,0.037379149562431345,0.047151499246373796,4.43830810328319,0.13020397545723206,0.03746231857651024,0.04273870779820385,4.447803312381311,4,UofM_only,10,top3,3,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""max_depth"": 3, ""learning_rate"": 0.01}",35.01,0.0409,17,4
